handle,period,num_communities,pct
RepCartwright,y2020,4,0.65
RepCartwright,_q1,4,0.88
RepCartwright,_q2,4,0.41
RepCartwright,_q3,4,0.47
RepCartwright,_q4,4,0.86
RepMeuser,jan,3,0.79
RepMeuser,feb,5,0.93
RepMeuser,mar,4,0.92
RepMeuser,apr,5,0.77
RepMeuser,may,4,0.96
RepMeuser,jun,5,0.51
RepMeuser,jul,4,1
RepMeuser,aug,7,0.68
RepMeuser,sep,7,0.41
RepMeuser,oct,5,1
RepMeuser,nov,7,0.92
RepMeuser,dec,7,1
RepMeuser,y2020,4,0.5
RepMeuser,_q1,3,1
RepMeuser,_q2,3,0.78
RepMeuser,_q3,5,0.84
RepMeuser,_q4,6,0.61
RepSmucker,jan,7,0.71
RepSmucker,feb,6,0.36
RepSmucker,mar,5,0.63
RepSmucker,apr,5,1
RepSmucker,may,4,1
RepSmucker,jun,7,0.7
RepSmucker,jul,5,0.63
RepSmucker,aug,7,0.81
RepSmucker,sep,8,0.71
RepSmucker,oct,6,0.57
RepSmucker,nov,7,0.65
RepSmucker,dec,7,0.65
RepSmucker,y2020,4,0.73
RepSmucker,_q1,4,0.85
RepSmucker,_q2,4,0.42
RepSmucker,_q3,5,0.69
RepSmucker,_q4,6,0.81
RepFredKeller,jan,5,0.67
RepFredKeller,feb,5,0.45
RepFredKeller,mar,5,0.46
RepFredKeller,apr,4,0.52
RepFredKeller,may,5,0.69
RepFredKeller,jun,5,0.76
RepFredKeller,jul,5,0.6
RepFredKeller,aug,6,0.76
RepFredKeller,sep,5,0.65
RepFredKeller,oct,5,0.82
RepFredKeller,nov,4,0.62
RepFredKeller,dec,5,0.81
RepFredKeller,y2020,5,0.88
RepFredKeller,_q1,4,0.91
RepFredKeller,_q2,4,0.92
RepFredKeller,_q3,5,0.51
RepFredKeller,_q4,4,0.74
RepJohnJoyce,jan,5,0.93
RepJohnJoyce,feb,5,0.81
RepJohnJoyce,mar,4,0.83
RepJohnJoyce,apr,4,0.75
RepJohnJoyce,may,4,0.54
RepJohnJoyce,jun,6,0.36
RepJohnJoyce,jul,6,0.84
RepJohnJoyce,aug,6,0.94
RepJohnJoyce,sep,5,1
RepJohnJoyce,oct,6,0.61
RepJohnJoyce,nov,5,0.9
RepJohnJoyce,dec,4,1
RepJohnJoyce,y2020,4,0.96
RepJohnJoyce,_q1,5,0.7
RepJohnJoyce,_q2,4,0.61
RepJohnJoyce,_q3,5,0.98
RepJohnJoyce,_q4,4,0.96
GReschenthaler,jan,6,0.72
GReschenthaler,feb,5,0.58
GReschenthaler,mar,4,0.65
GReschenthaler,apr,5,0.85
GReschenthaler,may,5,0.9
GReschenthaler,jun,4,0.43
GReschenthaler,jul,4,0.46
GReschenthaler,aug,4,0.75
GReschenthaler,sep,6,0.49
GReschenthaler,oct,5,0.9
GReschenthaler,nov,5,0.93
GReschenthaler,dec,6,0.99
GReschenthaler,y2020,3,0.87
GReschenthaler,_q1,4,0.49
GReschenthaler,_q2,4,0.83
GReschenthaler,_q3,2,0.96
GReschenthaler,_q4,4,0.34
CongressmanGT,jan,5,0.78
CongressmanGT,feb,6,0.78
CongressmanGT,mar,5,0.95
CongressmanGT,apr,5,0.8
CongressmanGT,may,6,0.59
CongressmanGT,jun,6,0.67
CongressmanGT,jul,5,0.79
CongressmanGT,aug,6,0.55
CongressmanGT,sep,6,0.54
CongressmanGT,oct,6,0.8
CongressmanGT,nov,6,0.58
CongressmanGT,dec,6,0.83
CongressmanGT,y2020,4,0.46
CongressmanGT,_q1,5,0.53
CongressmanGT,_q2,5,0.51
CongressmanGT,_q3,6,0.64
CongressmanGT,_q4,6,0.63
USRepMikeDoyle,jan,5,0.93
USRepMikeDoyle,feb,4,0.99
USRepMikeDoyle,mar,4,0.49
USRepMikeDoyle,apr,4,0.93
USRepMikeDoyle,may,4,0.55
USRepMikeDoyle,jun,4,0.92
USRepMikeDoyle,jul,4,0.59
USRepMikeDoyle,aug,5,0.51
USRepMikeDoyle,sep,4,0.34
USRepMikeDoyle,oct,5,0.63
USRepMikeDoyle,nov,5,0.77
USRepMikeDoyle,dec,6,0.83
USRepMikeDoyle,y2020,4,0.53
USRepMikeDoyle,_q1,5,0.67
USRepMikeDoyle,_q2,5,0.78
USRepMikeDoyle,_q3,4,0.41
USRepMikeDoyle,_q4,4,0.84
davidcicilline,jan,7,0.67
davidcicilline,feb,5,0.69
davidcicilline,mar,6,0.34
davidcicilline,apr,6,0.36
davidcicilline,may,7,0.72
davidcicilline,jun,7,0.69
davidcicilline,jul,8,0.75
davidcicilline,aug,4,0.38
davidcicilline,sep,6,0.72
davidcicilline,oct,6,0.81
davidcicilline,nov,5,0.43
davidcicilline,dec,4,0.48
davidcicilline,y2020,4,0.96
davidcicilline,_q1,5,0.71
davidcicilline,_q2,5,0.38
davidcicilline,_q3,4,0.82
davidcicilline,_q4,5,0.98
JimLangevin,jan,5,0.51
JimLangevin,feb,4,0.47
JimLangevin,mar,4,0.9
JimLangevin,apr,4,0.46
JimLangevin,may,5,0.51
JimLangevin,jun,5,0.43
JimLangevin,jul,4,0.78
JimLangevin,aug,4,0.46
JimLangevin,sep,5,0.78
JimLangevin,oct,5,0.59
JimLangevin,nov,4,0.44
JimLangevin,dec,5,0.66
JimLangevin,y2020,4,0.45
JimLangevin,_q1,4,0.34
JimLangevin,_q2,5,0.81
JimLangevin,_q3,4,0.85
JimLangevin,_q4,3,0.69
JoeCunninghamSC,jan,7,0.95
JoeCunninghamSC,feb,4,1
JoeCunninghamSC,mar,7,0.84
JoeCunninghamSC,apr,7,0.88
JoeCunninghamSC,may,10,0.77
JoeCunninghamSC,jun,4,0.65
JoeCunninghamSC,jul,4,0.71
JoeCunninghamSC,aug,4,0.74
JoeCunninghamSC,sep,4,0.47
JoeCunninghamSC,oct,6,1
JoeCunninghamSC,nov,10,1
JoeCunninghamSC,dec,5,0.72
JoeCunninghamSC,y2020,3,0.85
JoeCunninghamSC,_q1,4,0.85
JoeCunninghamSC,_q2,6,0.68
JoeCunninghamSC,_q3,3,0.73
JoeCunninghamSC,_q4,5,0.41
RepJoeWilson,jan,5,0.55
RepJoeWilson,feb,6,1
RepJoeWilson,mar,6,0.48
RepJoeWilson,apr,5,0.43
RepJoeWilson,may,4,0.91
RepJoeWilson,jun,6,0.54
RepJoeWilson,jul,5,0.78
RepJoeWilson,aug,4,0.46
RepJoeWilson,sep,6,0.66
RepJoeWilson,oct,4,0.63
RepJoeWilson,nov,4,1
RepJoeWilson,dec,6,0.98
RepJoeWilson,y2020,4,0.9
RepJoeWilson,_q1,4,0.63
RepJoeWilson,_q2,4,0.82
RepJoeWilson,_q3,5,0.65
RepJoeWilson,_q4,5,0.54
RepJeffDuncan,jan,5,0.54
RepJeffDuncan,feb,4,0.44
RepJeffDuncan,mar,5,0.58
RepJeffDuncan,apr,6,0.6
RepJeffDuncan,may,5,1
RepJeffDuncan,jun,5,0.69
RepJeffDuncan,jul,8,0.83
RepJeffDuncan,aug,7,0.5
RepJeffDuncan,sep,8,0.36
RepJeffDuncan,oct,7,0.85
RepJeffDuncan,nov,7,0.78
RepJeffDuncan,dec,7,0.71
RepJeffDuncan,y2020,4,0.79
RepJeffDuncan,_q1,5,0.6
RepJeffDuncan,_q2,5,0.35
RepJeffDuncan,_q3,6,0.58
RepJeffDuncan,_q4,6,0.71
RepTimmons,jan,6,0.75
RepTimmons,feb,4,0.72
RepTimmons,mar,4,0.58
RepTimmons,apr,4,0.51
RepTimmons,may,5,0.87
RepTimmons,jun,6,0.65
RepTimmons,jul,5,0.67
RepTimmons,aug,6,0.9
RepTimmons,sep,7,0.46
RepTimmons,oct,9,0.78
RepTimmons,nov,6,0.98
RepTimmons,dec,6,0.89
RepTimmons,y2020,4,0.52
RepTimmons,_q1,4,0.64
RepTimmons,_q2,5,0.58
RepTimmons,_q3,7,0.56
RepTimmons,_q4,6,0.7
WhipClyburn,jan,6,0.96
WhipClyburn,feb,6,1
WhipClyburn,mar,6,0.68
WhipClyburn,apr,4,0.78
WhipClyburn,may,5,0.76
WhipClyburn,jun,5,0.96
WhipClyburn,jul,4,0.84
WhipClyburn,aug,6,0.67
WhipClyburn,sep,6,0.7
WhipClyburn,oct,6,0.48
WhipClyburn,nov,5,0.57
WhipClyburn,dec,5,0.66
WhipClyburn,y2020,5,0.76
WhipClyburn,_q1,5,0.73
WhipClyburn,_q2,4,0.4
WhipClyburn,_q3,4,0.56
WhipClyburn,_q4,6,0.78
RepDustyJohnson,jan,7,0.49
RepDustyJohnson,feb,6,0.56
RepDustyJohnson,mar,4,0.52
RepDustyJohnson,apr,5,0.46
RepDustyJohnson,may,7,0.66
RepDustyJohnson,jun,11,0.77
RepDustyJohnson,jul,7,0.59
RepDustyJohnson,aug,7,0.93
RepDustyJohnson,sep,10,0.8
RepDustyJohnson,oct,6,0.43
RepDustyJohnson,nov,7,0.72
RepDustyJohnson,dec,6,0.75
RepDustyJohnson,y2020,4,0.75
RepDustyJohnson,_q1,6,0.68
RepDustyJohnson,_q2,4,0.48
RepDustyJohnson,_q3,6,0.74
RepDustyJohnson,_q4,6,0.48
RepChuck,jan,9,0.79
RepChuck,feb,5,0.74
RepChuck,mar,5,0.51
RepChuck,apr,5,0.34
RepChuck,may,6,0.83
RepChuck,jun,7,0.77
RepChuck,jul,7,0.41
RepChuck,aug,5,0.94
RepChuck,sep,5,1
RepChuck,oct,7,0.73
RepChuck,nov,8,1
RepChuck,dec,6,0.73
RepChuck,y2020,4,0.47
RepChuck,_q1,5,0.55
RepChuck,_q2,6,0.87
RepChuck,_q3,4,0.68
RepChuck,_q4,6,0.73
repjimcooper,jan,6,0.9
repjimcooper,feb,5,0.34
repjimcooper,mar,5,0.58
repjimcooper,apr,3,0.99
repjimcooper,may,6,0.93
repjimcooper,jun,5,0.52
repjimcooper,jul,5,0.69
repjimcooper,aug,5,0.61
repjimcooper,sep,6,0.49
repjimcooper,oct,3,0.98
repjimcooper,nov,2,1
repjimcooper,dec,6,0.76
repjimcooper,y2020,2,1
repjimcooper,_q1,4,0.41
repjimcooper,_q2,4,0.88
repjimcooper,_q3,5,0.66
repjimcooper,_q4,3,0.84
RepMarkGreen,jan,3,0.67
RepMarkGreen,feb,5,0.69
RepMarkGreen,mar,5,0.78
RepMarkGreen,apr,4,1
RepMarkGreen,may,5,0.83
RepMarkGreen,jun,6,0.84
RepMarkGreen,jul,4,0.96
RepMarkGreen,aug,5,0.35
RepMarkGreen,sep,5,0.99
RepMarkGreen,oct,5,0.48
RepMarkGreen,nov,6,0.8
RepMarkGreen,dec,4,0.69
RepMarkGreen,y2020,4,0.63
RepMarkGreen,_q1,4,0.35
RepMarkGreen,_q2,5,0.41
RepMarkGreen,_q3,5,0.9
RepMarkGreen,_q4,6,0.77
RepDavidKustoff,jan,4,0.6
RepDavidKustoff,feb,4,0.46
RepDavidKustoff,mar,4,0.63
RepDavidKustoff,apr,4,0.67
RepDavidKustoff,may,5,0.86
RepDavidKustoff,jun,5,0.52
RepDavidKustoff,jul,5,0.42
RepDavidKustoff,aug,5,0.61
RepDavidKustoff,sep,5,0.77
RepDavidKustoff,oct,6,0.97
RepDavidKustoff,nov,5,0.99
RepDavidKustoff,dec,6,0.66
RepDavidKustoff,y2020,4,0.63
RepDavidKustoff,_q1,3,0.74
RepDavidKustoff,_q2,4,0.94
RepDavidKustoff,_q3,4,0.38
RepDavidKustoff,_q4,6,0.72
RepCohen,jan,5,0.86
RepCohen,feb,5,0.52
RepCohen,mar,6,0.37
RepCohen,apr,5,0.9
RepCohen,may,6,0.51
RepCohen,jun,4,0.73
RepCohen,jul,5,0.69
RepCohen,aug,5,0.56
RepCohen,sep,5,0.38
RepCohen,oct,5,0.55
RepCohen,nov,5,0.62
RepCohen,dec,5,0.41
RepCohen,y2020,3,0.86
RepCohen,_q1,4,0.79
RepCohen,_q2,4,0.34
RepCohen,_q3,5,0.37
RepCohen,_q4,4,0.62
replouiegohmert,jan,6,0.51
replouiegohmert,feb,7,0.93
replouiegohmert,mar,6,0.83
replouiegohmert,apr,5,0.56
replouiegohmert,may,6,0.62
replouiegohmert,jun,5,0.93
replouiegohmert,jul,5,0.69
replouiegohmert,aug,8,0.96
replouiegohmert,sep,5,0.39
replouiegohmert,oct,6,0.8
replouiegohmert,nov,8,0.77
replouiegohmert,dec,6,0.48
replouiegohmert,y2020,4,0.51
replouiegohmert,_q1,4,0.78
replouiegohmert,_q2,4,0.98
replouiegohmert,_q3,4,0.86
replouiegohmert,_q4,6,0.97
DanCrenshawTX,jan,6,0.69
DanCrenshawTX,feb,5,0.95
DanCrenshawTX,mar,6,0.77
DanCrenshawTX,apr,5,0.4
DanCrenshawTX,may,7,0.6
DanCrenshawTX,jun,6,0.75
DanCrenshawTX,jul,6,0.39
DanCrenshawTX,aug,7,0.74
DanCrenshawTX,sep,5,0.85
DanCrenshawTX,oct,5,0.67
DanCrenshawTX,nov,5,0.45
DanCrenshawTX,dec,6,0.42
DanCrenshawTX,y2020,5,0.63
DanCrenshawTX,_q1,6,0.57
DanCrenshawTX,_q2,6,0.6
DanCrenshawTX,_q3,7,0.66
DanCrenshawTX,_q4,5,0.68
RepVanTaylor,jan,8,0.57
RepVanTaylor,feb,5,0.71
RepVanTaylor,mar,4,0.55
RepVanTaylor,apr,3,0.77
RepVanTaylor,may,6,0.74
RepVanTaylor,jun,5,0.92
RepVanTaylor,jul,7,0.61
RepVanTaylor,aug,6,0.51
RepVanTaylor,sep,5,0.41
RepVanTaylor,oct,5,0.7
RepVanTaylor,nov,6,0.65
RepVanTaylor,dec,8,1
RepVanTaylor,y2020,4,0.58
RepVanTaylor,_q1,5,0.6
RepVanTaylor,_q2,3,0.77
RepVanTaylor,_q3,4,0.95
RepVanTaylor,_q4,6,0.65
Lancegooden,jan,9,0.4
Lancegooden,feb,5,0.41
Lancegooden,mar,5,0.75
Lancegooden,apr,4,0.95
Lancegooden,may,6,0.76
Lancegooden,jun,7,0.85
Lancegooden,jul,7,0.55
Lancegooden,aug,6,0.53
Lancegooden,sep,6,0.61
Lancegooden,oct,6,0.72
Lancegooden,nov,7,0.78
Lancegooden,dec,4,0.48
Lancegooden,y2020,4,0.55
Lancegooden,_q1,7,0.71
Lancegooden,_q2,5,0.88
Lancegooden,_q3,5,0.36
Lancegooden,_q4,4,0.69
RepRonWright,jan,5,0.61
RepRonWright,feb,6,0.96
RepRonWright,mar,5,0.41
RepRonWright,apr,4,0.67
RepRonWright,may,5,0.6
RepRonWright,jun,5,0.88
RepRonWright,jul,4,0.44
RepRonWright,aug,5,0.35
RepRonWright,sep,6,0.5
RepRonWright,oct,6,0.86
RepRonWright,nov,6,0.82
RepRonWright,dec,4,0.79
RepRonWright,y2020,4,0.81
RepRonWright,_q1,5,0.61
RepRonWright,_q2,4,0.94
RepRonWright,_q3,5,0.64
RepRonWright,_q4,3,0.83
RepFletcher,jan,6,0.6
RepFletcher,feb,5,0.81
RepFletcher,mar,5,0.79
RepFletcher,apr,4,0.77
RepFletcher,may,5,0.55
RepFletcher,jun,4,0.4
RepFletcher,jul,5,0.69
RepFletcher,aug,6,0.52
RepFletcher,sep,6,0.74
RepFletcher,oct,6,0.44
RepFletcher,nov,5,0.76
RepFletcher,dec,4,0.62
RepFletcher,y2020,4,0.74
RepFletcher,_q1,5,0.83
RepFletcher,_q2,5,0.87
RepFletcher,_q3,5,0.54
RepFletcher,_q4,4,0.76
RepKevinBrady,jan,5,0.78
RepKevinBrady,feb,4,0.97
RepKevinBrady,mar,4,0.69
RepKevinBrady,apr,5,0.69
RepKevinBrady,may,5,0.65
RepKevinBrady,jun,6,0.65
RepKevinBrady,jul,5,0.42
RepKevinBrady,aug,6,0.64
RepKevinBrady,sep,5,0.48
RepKevinBrady,oct,7,0.48
RepKevinBrady,nov,4,0.53
RepKevinBrady,dec,5,0.44
RepKevinBrady,y2020,4,0.7
RepKevinBrady,_q1,5,0.74
RepKevinBrady,_q2,4,0.75
RepKevinBrady,_q3,5,0.83
RepKevinBrady,_q4,4,0.45
RepAlGreen,jan,6,0.34
RepAlGreen,feb,8,0.67
RepAlGreen,mar,6,0.95
RepAlGreen,apr,8,1
RepAlGreen,may,8,0.78
RepAlGreen,jun,6,0.97
RepAlGreen,jul,7,0.71
RepAlGreen,aug,10,0.99
RepAlGreen,sep,6,0.73
RepAlGreen,oct,9,0.37
RepAlGreen,nov,8,1
RepAlGreen,dec,10,0.88
RepAlGreen,y2020,5,0.85
RepAlGreen,_q1,5,0.81
RepAlGreen,_q2,6,0.35
RepAlGreen,_q3,6,0.81
RepAlGreen,_q4,9,0.99
RepMcCaul,jan,5,0.66
RepMcCaul,feb,4,0.96
RepMcCaul,mar,5,0.61
RepMcCaul,apr,5,0.91
RepMcCaul,may,7,0.93
RepMcCaul,jun,6,0.63
RepMcCaul,jul,6,0.97
RepMcCaul,aug,5,0.36
RepMcCaul,sep,7,0.7
RepMcCaul,oct,5,0.67
RepMcCaul,nov,7,0.36
RepMcCaul,dec,5,0.98
RepMcCaul,y2020,5,0.65
RepMcCaul,_q1,6,0.67
RepMcCaul,_q2,5,0.54
RepMcCaul,_q3,5,0.81
RepMcCaul,_q4,6,0.76
RepKayGranger,jan,6,0.73
RepKayGranger,feb,5,0.72
RepKayGranger,mar,4,0.65
RepKayGranger,apr,3,0.75
RepKayGranger,may,5,0.76
RepKayGranger,jun,6,0.38
RepKayGranger,jul,5,0.47
RepKayGranger,aug,5,0.42
RepKayGranger,sep,5,0.39
RepKayGranger,oct,5,0.35
RepKayGranger,nov,4,0.34
RepKayGranger,dec,5,0.81
RepKayGranger,y2020,4,0.79
RepKayGranger,_q1,4,0.83
RepKayGranger,_q2,4,0.66
RepKayGranger,_q3,5,0.6
RepKayGranger,_q4,4,0.46
TXRandy14,jan,5,0.39
TXRandy14,feb,6,0.72
TXRandy14,mar,8,0.97
TXRandy14,apr,9,0.96
TXRandy14,may,7,0.97
TXRandy14,jun,9,0.77
TXRandy14,jul,8,0.66
TXRandy14,aug,7,0.9
TXRandy14,sep,5,0.75
TXRandy14,oct,8,0.88
TXRandy14,nov,9,0.88
TXRandy14,dec,10,0.83
TXRandy14,y2020,4,0.65
TXRandy14,_q1,5,0.7
TXRandy14,_q2,6,0.98
TXRandy14,_q3,5,0.8
TXRandy14,_q4,7,0.34
RepGonzalez,jan,5,0.35
RepGonzalez,feb,7,0.82
RepGonzalez,mar,5,0.81
RepGonzalez,apr,3,0.98
RepGonzalez,may,5,0.96
RepGonzalez,jun,5,0.55
RepGonzalez,jul,6,0.45
RepGonzalez,aug,6,0.47
RepGonzalez,sep,6,0.48
RepGonzalez,oct,5,1
RepGonzalez,nov,7,0.68
RepGonzalez,dec,5,0.6
RepGonzalez,y2020,4,0.45
RepGonzalez,_q1,6,0.71
RepGonzalez,_q2,4,0.9
RepGonzalez,_q3,4,0.78
RepGonzalez,_q4,6,0.73
JacksonLeeTX18,jan,6,0.62
JacksonLeeTX18,feb,7,0.92
JacksonLeeTX18,mar,5,0.55
JacksonLeeTX18,apr,6,0.69
JacksonLeeTX18,may,7,0.78
JacksonLeeTX18,jun,4,0.65
JacksonLeeTX18,jul,5,0.45
JacksonLeeTX18,aug,6,0.47
JacksonLeeTX18,sep,7,0.71
JacksonLeeTX18,oct,5,0.79
JacksonLeeTX18,nov,5,0.57
JacksonLeeTX18,dec,5,0.66
JacksonLeeTX18,y2020,3,0.91
JacksonLeeTX18,_q1,6,0.57
JacksonLeeTX18,_q2,5,0.72
JacksonLeeTX18,_q3,5,0.88
JacksonLeeTX18,_q4,4,0.54
RepArrington,jan,5,0.97
RepArrington,feb,4,0.74
RepArrington,mar,6,0.88
RepArrington,apr,5,0.7
RepArrington,may,7,0.96
RepArrington,jun,5,0.45
RepArrington,jul,4,0.49
RepArrington,aug,5,0.87
RepArrington,sep,5,0.36
RepArrington,oct,5,0.38
RepArrington,nov,6,0.64
RepArrington,dec,6,0.54
RepArrington,y2020,5,0.66
RepArrington,_q1,4,1
RepArrington,_q2,5,0.66
RepArrington,_q3,4,0.98
RepArrington,_q4,5,0.75
RepPeteOlson,jan,3,1
RepPeteOlson,feb,4,1
RepPeteOlson,mar,3,1
RepPeteOlson,apr,3,1
RepPeteOlson,may,3,1
RepPeteOlson,jun,4,0.91
RepPeteOlson,jul,3,1
RepPeteOlson,aug,3,1
RepPeteOlson,sep,3,0.93
RepPeteOlson,oct,2,1
RepPeteOlson,nov,3,1
RepPeteOlson,dec,3,1
RepPeteOlson,y2020,3,1
RepPeteOlson,_q1,4,1
RepPeteOlson,_q2,3,1
RepPeteOlson,_q3,3,1
RepPeteOlson,_q4,3,0.95
RepRWilliams,jan,5,0.99
RepRWilliams,feb,5,0.87
RepRWilliams,mar,4,0.34
RepRWilliams,apr,4,0.97
RepRWilliams,may,5,0.72
RepRWilliams,jun,5,0.65
RepRWilliams,jul,5,0.66
RepRWilliams,aug,4,0.75
RepRWilliams,sep,5,0.94
RepRWilliams,oct,3,1
RepRWilliams,nov,4,0.68
RepRWilliams,dec,5,0.79
RepRWilliams,y2020,5,0.92
RepRWilliams,_q1,4,0.6
RepRWilliams,_q2,4,0.61
RepRWilliams,_q3,4,0.96
RepRWilliams,_q4,3,0.82
michaelcburgess,jan,6,0.65
michaelcburgess,feb,5,0.75
michaelcburgess,mar,5,0.75
michaelcburgess,apr,5,0.6
michaelcburgess,may,6,0.9
michaelcburgess,jun,4,0.61
michaelcburgess,jul,5,0.42
michaelcburgess,aug,4,0.94
michaelcburgess,sep,5,0.64
michaelcburgess,oct,4,0.67
michaelcburgess,nov,4,0.57
michaelcburgess,dec,6,0.68
michaelcburgess,y2020,4,0.43
michaelcburgess,_q1,5,0.54
michaelcburgess,_q2,5,0.49
michaelcburgess,_q3,4,0.81
michaelcburgess,_q4,3,0.85
RepCuellar,jan,6,0.54
RepCuellar,feb,4,0.48
RepCuellar,mar,4,0.71
RepCuellar,apr,5,0.54
RepCuellar,may,4,0.39
RepCuellar,jun,5,0.95
RepCuellar,jul,4,0.96
RepCuellar,aug,4,0.64
RepCuellar,sep,5,0.42
RepCuellar,oct,6,0.9
RepCuellar,nov,5,0.99
RepCuellar,dec,4,0.91
RepCuellar,y2020,4,0.88
RepCuellar,_q1,5,0.71
RepCuellar,_q2,4,0.34
RepCuellar,_q3,5,0.73
RepCuellar,_q4,4,0.91
RepSylviaGarcia,jan,6,0.82
RepSylviaGarcia,feb,5,0.64
RepSylviaGarcia,mar,4,0.9
RepSylviaGarcia,apr,4,0.69
RepSylviaGarcia,may,4,0.73
RepSylviaGarcia,jun,3,0.83
RepSylviaGarcia,jul,5,0.53
RepSylviaGarcia,aug,4,0.94
RepSylviaGarcia,sep,5,0.95
RepSylviaGarcia,oct,5,0.77
RepSylviaGarcia,nov,5,0.89
RepSylviaGarcia,dec,4,0.34
RepSylviaGarcia,y2020,4,0.5
RepSylviaGarcia,_q1,4,0.89
RepSylviaGarcia,_q2,4,0.74
RepSylviaGarcia,_q3,5,0.92
RepSylviaGarcia,_q4,5,0.85
RepEBJ,jan,7,0.75
RepEBJ,feb,6,0.76
RepEBJ,mar,5,0.96
RepEBJ,apr,7,0.61
RepEBJ,may,6,0.9
RepEBJ,jun,5,0.63
RepEBJ,jul,6,0.74
RepEBJ,aug,9,0.91
RepEBJ,sep,8,0.85
RepEBJ,oct,8,0.99
RepEBJ,nov,7,0.92
RepEBJ,dec,5,1
RepEBJ,y2020,4,0.87
RepEBJ,_q1,4,0.73
RepEBJ,_q2,5,0.38
RepEBJ,_q3,6,0.85
RepEBJ,_q4,5,0.4
JudgeCarter,jan,7,0.74
JudgeCarter,feb,7,0.65
JudgeCarter,mar,5,0.61
JudgeCarter,apr,6,0.87
JudgeCarter,may,6,0.41
JudgeCarter,jun,7,0.9
JudgeCarter,jul,8,0.44
JudgeCarter,aug,8,1
JudgeCarter,sep,7,0.43
JudgeCarter,oct,5,0.35
JudgeCarter,nov,7,0.96
JudgeCarter,dec,8,1
JudgeCarter,y2020,5,0.8
JudgeCarter,_q1,5,0.54
JudgeCarter,_q2,6,0.65
JudgeCarter,_q3,6,0.84
JudgeCarter,_q4,5,0.35
RepColinAllred,jan,4,0.77
RepColinAllred,feb,3,0.99
RepColinAllred,mar,4,0.76
RepColinAllred,apr,5,0.85
RepColinAllred,may,4,0.35
RepColinAllred,jun,5,0.95
RepColinAllred,jul,4,0.56
RepColinAllred,aug,4,0.77
RepColinAllred,sep,4,0.43
RepColinAllred,oct,4,0.96
RepColinAllred,nov,5,0.83
RepColinAllred,dec,5,0.6
RepColinAllred,y2020,3,0.96
RepColinAllred,_q1,3,0.97
RepColinAllred,_q2,5,0.59
RepColinAllred,_q3,4,0.62
RepColinAllred,_q4,4,0.88
RepVeasey,jan,5,0.45
RepVeasey,feb,5,0.48
RepVeasey,mar,5,0.54
RepVeasey,apr,4,0.42
RepVeasey,may,5,0.63
RepVeasey,jun,6,0.65
RepVeasey,jul,5,0.42
RepVeasey,aug,5,1
RepVeasey,sep,5,0.98
RepVeasey,oct,5,0.55
RepVeasey,nov,5,0.36
RepVeasey,dec,4,1
RepVeasey,y2020,4,0.47
RepVeasey,_q1,5,0.66
RepVeasey,_q2,4,0.56
RepVeasey,_q3,4,0.97
RepVeasey,_q4,4,0.99
RepFilemonVela,jan,4,0.8
RepFilemonVela,feb,6,0.82
RepFilemonVela,mar,5,0.54
RepFilemonVela,apr,4,0.97
RepFilemonVela,may,5,0.48
RepFilemonVela,jun,5,0.42
RepFilemonVela,jul,4,0.77
RepFilemonVela,aug,5,0.53
RepFilemonVela,sep,5,0.43
RepFilemonVela,oct,5,0.92
RepFilemonVela,nov,7,0.61
RepFilemonVela,dec,6,0.65
RepFilemonVela,y2020,4,0.52
RepFilemonVela,_q1,4,0.57
RepFilemonVela,_q2,4,0.42
RepFilemonVela,_q3,4,0.58
RepFilemonVela,_q4,4,0.91
RepBrianBabin,jan,5,0.74
RepBrianBabin,feb,6,0.7
RepBrianBabin,mar,4,0.34
RepBrianBabin,apr,5,0.38
RepBrianBabin,may,6,0.82
RepBrianBabin,jun,5,0.44
RepBrianBabin,jul,4,0.9
RepBrianBabin,aug,5,0.57
RepBrianBabin,sep,6,0.82
RepBrianBabin,oct,5,0.72
RepBrianBabin,nov,4,0.5
RepBrianBabin,dec,5,0.68
RepBrianBabin,y2020,4,0.71
RepBrianBabin,_q1,4,0.99
RepBrianBabin,_q2,4,0.65
RepBrianBabin,_q3,5,0.98
RepBrianBabin,_q4,4,0.89
RepChrisStewart,jan,6,0.71
RepChrisStewart,feb,6,0.86
RepChrisStewart,mar,4,0.53
RepChrisStewart,apr,6,0.73
RepChrisStewart,may,5,0.9
RepChrisStewart,jun,7,0.71
RepChrisStewart,jul,5,0.38
RepChrisStewart,aug,6,0.34
RepChrisStewart,sep,6,0.6
RepChrisStewart,oct,6,0.85
RepChrisStewart,nov,6,0.47
RepChrisStewart,dec,7,0.69
RepChrisStewart,y2020,5,0.67
RepChrisStewart,_q1,5,0.36
RepChrisStewart,_q2,4,0.4
RepChrisStewart,_q3,5,0.43
RepChrisStewart,_q4,5,0.57
RepJohnCurtis,jan,8,0.64
RepJohnCurtis,feb,6,0.57
RepJohnCurtis,mar,3,0.94
RepJohnCurtis,apr,4,0.95
RepJohnCurtis,may,5,0.94
RepJohnCurtis,jun,6,0.75
RepJohnCurtis,jul,5,0.59
RepJohnCurtis,aug,4,0.79
RepJohnCurtis,sep,6,0.53
RepJohnCurtis,oct,4,0.98
RepJohnCurtis,nov,4,0.44
RepJohnCurtis,dec,4,0.57
RepJohnCurtis,y2020,4,0.76
RepJohnCurtis,_q1,4,0.42
RepJohnCurtis,_q2,5,0.68
RepJohnCurtis,_q3,4,0.64
RepJohnCurtis,_q4,4,0.77
